question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
Where did Anne Frank die?,'Concentration camp Belsen',"Bergen-Belsen
","['Bergen', '-', 'B', 'elsen', '', '\n', '']","[0.999345611898453, 0.9991025641443508, 0.9999061910914088, 0.9999754434898208, 0.9672629230078433, 0.9625062808741035, 0.9999872447683118]",0.9895997210193284,Bergen-Belsen,"['Bergen', '-', 'B', 'elsen']",0.999582384420719,"{1: '\n        The response and reference answer are semantically equivalent. Both indicate that Anne Frank died in the Bergen-Belsen concentration camp. The difference in wording does not affect the meaning or accuracy of the response. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
"""According to the British Bishop Mervyn Stockwood, who would """"go to the Follies Bergere and look at the audience?""",'The Psychiatrist',"God
","['God', '', '\n', '']","[0.6791059538660167, 0.8791823942520278, 0.7978844796815806, 0.9999817613105537]",0.8307821451177821,God,['God'],0.6791059538660167,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a specific person, a psychiatrist, while the response is a general concept, God. The instruction asks for a specific individual, not a general idea or entity. Therefore, the response does not meet the criteria set by the instruction. [RESULT] 0'}",0.0,0.0
In which city was the peace treaty ending the Vietnam war signed?,'Paříž',Paris,"['Paris', '', '']","[0.9999388493741573, 0.9123372525050931, 0.08508168238999346]",0.4265680330528698,Paris,['Paris'],0.9999388493741574,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer is in Czech language, while the response is in English. The correct English translation of the reference answer would be 'Paris'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
What was Scotland's answer to California's Silicon Valley called?,'Silicon Glen',"Silicon Glen
","['Silicon', ' Glen', '', '\n', '']","[0.9254150542569104, 0.9811917941812527, 0.9439796358044551, 0.7769136572232245, 0.9999921322487635]",0.9219014253065716,Silicon Glen,"['Silicon', 'Glen']",0.952895407402449,"{1: ""\n        The response 'Silicon Glen' is semantically equivalent to the reference answer 'Silicon Glen'. Both answers correctly identify Scotland's answer to California's Silicon Valley. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
What was St. Petersburg called for most of the 20th century?,'St Petersb.',"Leningrad
","['L', 'eningrad', '', '\n', '']","[0.9874008399571191, 0.9996378541597299, 0.8641785530777297, 0.9146235500133167, 0.9999854566779314]",0.9515577410366246,Leningrad,"['L', 'eningrad']",0.9935005067186676,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify St. Petersburg by its name during most of the 20th century, which was Leningrad. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
What is London's biggest airport called?,'Heathrow Airlines',"Heathrow
","['Heath', 'row', '', '\n', '']","[0.9999830725678546, 0.9999997615814777, 0.9757509501658147, 0.8805909444653446, 0.9999835493879601]",0.970107181698033,Heathrow,"['Heath', 'row']",0.9999914170398504,"{1: ""\n        The response 'Heathrow' is semantically equivalent to the reference answer 'Heathrow Airlines'. Both answers correctly identify London's biggest airport as Heathrow. The difference in the two answers lies in the addition of 'Airlines' in the reference answer, which is not necessary to correctly answer the question. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
"Which country is locked within Belgium, Germany and France?",'Luxemborg',"Luxembourg
","['Luxembourg', '', '\n', '']","[0.9990339085014374, 0.8902178227473979, 0.8931600181361409, 0.9999822381318529]",0.9440598295000056,Luxembourg,['Luxembourg'],0.9990339085014376,"{1: '\n        The response and reference answer are semantically equivalent, as both refer to the same country, Luxembourg. The spelling difference does not affect the meaning of the answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
In which category did Marie Curie win her second Nobel Prize?,'Chemical sciences',"Chemistry
","['Chemistry', '', '\n', '']","[0.999038191770277, 0.9546030827686993, 0.9045198032026281, 0.9999879600069963]",0.96372792554883,Chemistry,['Chemistry'],0.9990381917702772,"{1: ""\n        The response and reference answer are semantically equivalent, as both indicate that Marie Curie won her second Nobel Prize in the field of chemistry or chemical sciences. The term 'chemistry' is a synonym for 'chemical sciences', and thus, the response correctly identifies the category of Marie Curie's second Nobel Prize. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
What is the largest inland port in Europe?,'DEHAM'," Duisburg
","[' Duisburg', '', '\n', '']","[0.49797404008608426, 0.9533966279785312, 0.7511523463592803, 0.9999541065280365]",0.7727643931537893,Duisburg,['Duisburg'],0.4979740400860843,"{0: '\n        The response provided is the name of a city, which is not semantically equivalent to the reference answer, which is an abbreviation for a port. The reference answer is the correct one, as it refers to the largest inland port in Europe, which is located in Duisburg, Germany. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0,0.0
Which company manufactured the first car to run on diesel?,'Mercedes benz',"Mercedes-Benz 

","['Mercedes', '-', 'Benz', ' ', '\n', '', '\n', '']","[0.9775496844604074, 0.9978826862800316, 0.9999457627138927, 0.2669711455430283, 0.9986715108199301, 0.9999762779146959, 0.9577847153653911, 0.9999982118638471]",0.8405089118548491,Mercedes-Benz,"['Mercedes', '-', 'Benz']",0.9917409755413809,"{1: ""\n        The response and reference answer are semantically equivalent, as both refer to the same company, 'Mercedes-Benz'. The capitalization of the name does not affect the semantic equivalence. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
"""In 1939 who described the actions of Russia as """"a riddle wrapped in a mystery inside an enigma?""""""",'Tango (cat)',"Churchill
","['Church', 'ill', '', '\n', '']","[0.9320080074959508, 0.9999582784885007, 0.7959298578892209, 0.8803691479065164, 0.9999799732399826]",0.9183040242581988,Churchill,"['Church', 'ill']",0.9653854788182537,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Tango (cat)', which is a name of a cat, while the response is 'Churchill', which is a name of a person. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
"In Nazi Germany, what was Endloslung?",'Solution to the Jewish problem',"Euthanasia program
","['E', 'uth', 'anasia', ' program', '', '\n', '']","[0.7404861874490336, 0.9998110889771968, 0.9997664043650315, 0.7576824715551782, 0.8996113784154071, 0.9463325723040528, 0.9999755626925523]",0.89976652035948,Euthanasia program,"['E', 'uth', 'anasia', 'program']",0.8653766497577645,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to the 'Solution to the Jewish problem', which is a term used to describe the Nazi's plan to exterminate the Jewish population. The response, 'Euthanasia program', while also related to Nazi atrocities, does not address the same issue as the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Who was Hitler's Prime Minister in Prussia?,'Hermann William Goering',"Franz von Papen
","['Franz', ' von', ' Pap', 'en', '', '\n', '']","[0.6249965879652513, 0.999424193235814, 0.999827891412121, 0.9999966621509202, 0.7033003074912474, 0.9393846326040246, 0.9999635232884391]",0.8811995072721854,Franz von Papen,"['Franz', 'von', 'Pap', 'en']",0.8889714750029015,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Hermann William Goering was Hitler's Prime Minister in Prussia, while the response provided is Franz von Papen. These two individuals are different, and thus, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Vehicles from which country use the international registration letter L?,'Luxemborg',"Germany
","['Germany', '', '\n', '']","[0.7190773405163712, 0.9192380579693007, 0.9239150353817092, 0.9999926090786457]",0.8840118897922569,Germany,['Germany'],0.7190773405163713,"{0: '\n        The response provided is incorrect. The correct answer is Luxembourg, not Germany. The response and reference answer are not semantically equivalent, hence the score is 0. [RESULT] 0'}",0.0,0.0
Where in England is the location of the Glastonbury Festival?,'Pilton (disambiguation)',"Somerset
","['Somer', 'set', '', '\n', '']","[0.9899686198641126, 0.9999967813595916, 0.9368310323592602, 0.9667614003508691, 0.999989509692113]",0.9784062291267204,Somerset,"['Somer', 'set']",0.9949700666407556,"{0: ""\n        The response provided is Somerset, which is a county in England where the Glastonbury Festival takes place. However, the reference answer is 'Pilton (disambiguation)', which is a more specific location within Somerset where the festival is held. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
The Channel Islands are in which Channel?,'La Manche',"English Channel 

","['English', ' Channel', ' ', '\n', '', '\n', '']","[0.9989495594633161, 0.9254793788227355, 0.1324770503046505, 0.9971510507753013, 0.9999521993597026, 0.9739406171859264, 0.9999933243243503]",0.7377393705186185,English Channel,"['English', 'Channel']",0.961512983670712,"{1: '\n        The response provided is semantically equivalent to the reference answer. Both answers correctly identify the body of water where the Channel Islands are located. The English Channel and La Manche are the same geographical feature, with the former being the English name and the latter being the French name. Therefore, the response is accurate and aligns with the reference answer. [RESULT] 1'}",1.0,0.0
The French region of Grasse is famous for making what?,'Extrait de Parfum',"Perfume
","['Perf', 'ume', '', '\n', '']","[0.9931794306932353, 0.9993532313268628, 0.8641444547556053, 0.9464318693776314, 0.9999904633477849]",0.9591436586912796,Perfume,"['Perf', 'ume']",0.9962615486661416,"{0: '\n        The response ""Perfume"" is not semantically equivalent to the reference answer ""Extrait de Parfum"". While perfume is a product made in Grasse, ""Extrait de Parfum"" is a specific type of perfume that is highly concentrated and long-lasting. Therefore, the response does not fully meet the criteria of the instruction. [RESULT] 0'}",0.0,0.0
Which was the last country in mainland Europe to switch from driving on the left?,'Swedish sin',"Sweden
","['Sweden', '', '\n', '']","[0.9965599314098773, 0.5857264578780937, 0.8352664839429489, 0.9999936819476217]",0.8356129150243025,Sweden,['Sweden'],0.9965599314098774,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to a colloquial term known as 'Swedish sin' which is used to describe the fact that Sweden was the last country in mainland Europe to switch from driving on the left to driving on the right. The response simply states 'Sweden', which does not convey the same meaning as the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
"By the end of the 80s, what percentage of British households had two cars?",'twenty  %',20%,"['2', '0', '%', '', '']","[0.9156067801498811, 0.5297929937187752, 0.7419093417348361, 0.5608643087573613, 0.13289437543922483]",0.4849601919692566,20%,"['2', '0', '%']",0.7113041623241599,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that 20% of British households had two cars by the end of the 80s. The response is concise and accurately addresses the instruction. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
