question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,infosel_logit,prom46_score,extracted_prom46_score
where do the different stages of cellular respiration take place,'cells',"Mitochondrion 
","['Mitochond', 'rion', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.3027507082348344, 0.015903253995888336, 0.23581130055846672, 0.9930907771599693, 0.9996445250989694, 0.9964881920361293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.32240891456604,Mitochondrion,"['Mitochond', 'rion']",0.0693881935958391,0.139932632446289,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'cells', which is a broader term encompassing all the stages of cellular respiration. The response, however, only mentions 'mitochondrion', which is the location of one of the stages of cellular respiration, namely the electron transport chain. Therefore, the response does not cover all the stages of cellular respiration, which include glycolysis, pyruvate oxidation, the citric acid cycle, and the electron transport chain. As a result, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who's finishing move was the boston crab,'Jonno Mears',"Bret Hart 
","['Bret', ' Hart', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.7953332486373155, 0.9905224689763116, 0.7980098752018502, 0.9965715338900502, 0.9998308706266454, 0.9969526691416315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.924531877040863,Bret Hart,"['Bret', 'Hart']",0.8875784208165408,0.1034754365682601,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Jonno Mears', while the response is 'Bret Hart'. These two answers are not the same person, and therefore, the response does not meet the criteria for a score of 1. The response should have been 'Jonno Mears' to be semantically equivalent to the reference answer. [RESULT] 0""}",0.0
who played casey in teenage mutant ninja turtles,'Chris Evans',"Elias Koteas 
","['Elias', ' K', 'ote', 'as', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.7402838716925371, 0.9977160522846085, 0.9992723994504442, 0.9999966621509202, 0.8351103952721726, 0.9977118990217448, 0.9999052375943135, 0.9976866241684874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.940748929977417,Elias Koteas,"['Elias', 'K', 'ote', 'as']",0.9268766093519356,0.1406111717224121,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Chris Evans played Casey in Teenage Mutant Ninja Turtles, while the response provided is Elias Koteas. This indicates that the response is incorrect and does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who has scored the most points in wnba history,'Diana Taurasi',"Diana Taurasi 
","['Diana', ' T', 'aura', 'si', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.6625731498157386, 0.9999660265080289, 0.9999951124428961, 0.999998927117538, 0.8141222243748703, 0.9983441874608279, 0.9999326512895289, 0.998890916119247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9254104495048524,Diana Taurasi,"['Diana', 'T', 'aura', 'si']",0.9022026996366596,0.1311053186655044,"{1: ""\n        The response 'Diana Taurasi' is semantically equivalent to the reference answer 'Diana Taurasi', which means that both answers convey the same meaning. The instruction asked for the player who has scored the most points in WNBA history, and the response correctly identified Diana Taurasi as that player. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0
what battle occurred in response to texas declaring its independence,'Battle of the Alamo',"Battle of San Jacinto 
","['Battle', ' of', ' San', ' Jacinto', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9865078837895122, 0.999850772237268, 0.9930530392152463, 0.9999815229018084, 0.8039412854609418, 0.9995454232884848, 0.9999465970903552, 0.9962425092054716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9700545072555542,Battle of San Jacinto,"['Battle', 'of', 'San', 'Jacinto']",0.9948326764620936,0.4616793096065521,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The Battle of San Jacinto was a battle that occurred after Texas declared its independence, but it was not the battle that occurred in response to Texas declaring its independence. The Battle of the Alamo, which is the reference answer, was the battle that occurred in response to Texas declaring its independence. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
where does the rocky mountaineer leave from in vancouver,'Pacific Central Station',"Pacific Central Station 
","['Pacific', ' Central', ' Station', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.16972866489451274, 0.9596971288060213, 0.9872412904169746, 0.8667846091408714, 0.9973404991945076, 0.9999412332751231, 0.9987688934082031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7542251348495483,Pacific Central Station,"['Pacific', 'Central', 'Station']",0.5437979514028868,0.0848568752408027,"{1: ""\n        The response 'Pacific Central Station' is semantically equivalent to the reference answer 'Pacific Central Station'. Both answers correctly identify the location where the Rocky Mountaineer departs from in Vancouver. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
which foreign traveller discussed diamond mines of india,'Jean Baptiste Tavernier',"Fa Hien 
","['Fa', ' H', 'ien', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.013961403830308668, 0.5469124030929137, 0.9239532957975881, 0.4302446865622147, 0.9964750527632664, 0.9999252613624906, 0.9953689271165431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4363192021846771,Fa Hien,"['Fa', 'H', 'ien']",0.1917927973759509,0.1531244069337844,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Jean Baptiste Tavernier', a French explorer who visited India in the 17th century and wrote about the diamond mines. On the other hand, Fa Hien is a Chinese Buddhist monk who traveled to India in the 5th century, long before the existence of diamond mines in India. Therefore, the response does not meet the criteria of the score rubric, which requires semantic equivalence between the response and the reference answer. [RESULT] 0""}",0.0
who starred in the movie logan's run,'Roscoe Lee Browne',"Michael York 
","['Michael', ' York', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9940031164496437, 0.9984394860238304, 0.8210480785109722, 0.9985899569445404, 0.9998517256387767, 0.9959251709464682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.965542197227478,Michael York,"['Michael', 'York']",0.996218831730292,0.1168111413717269,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Roscoe Lee Browne', while the response is 'Michael York'. These two answers are different individuals, and therefore, they cannot be considered semantically equivalent. The response does not meet the criteria for a score of 1, as it does not match the reference answer. [RESULT] 0""}",0.0
where are fenestrated capillaries most likely to be found,'intestines',"Kidneys 
","['Kid', 'neys', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.5399575784748544, 0.9999995231630692, 0.5322962131835539, 0.9946099559379722, 0.9999380150114352, 0.9991743235349114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8115152716636658,Kidneys,"['Kid', 'neys']",0.7348178828819696,0.1654317378997802,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that fenestrated capillaries are most likely to be found in the intestines, while the response suggests that they are most likely to be found in the kidneys. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not provide the correct location for fenestrated capillaries. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
which tests are noninvasive and performed to detect chromosomal abnormalities in the fetus,'ultrasonography',"Chorionic villus sampling 
","['Chor', 'ionic', ' vill', 'us', ' sampling', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.6723750329199556, 0.9999381342060673, 0.9560201093246136, 0.9999961853172863, 0.9999518417671817, 0.39165910573730495, 0.9867583053493718, 0.9535615751247362, 0.9904337039374248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8512082099914551,Chorionic villus sampling,"['Chor', 'ionic', 'vill', 'us', 'sampling']",0.9153893029363284,0.2141384184360504,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'ultrasonography', which is a noninvasive test used to detect chromosomal abnormalities in the fetus. On the other hand, chorionic villus sampling is an invasive test that carries risks to the fetus. Therefore, the response does not meet the criteria of the instruction. [RESULT] 0""}",0.0
who is the first president of nigeria after independent,'Nnamdi Azikiwe',"Nnamdi Azikiwe 
","['N', 'nam', 'di', ' Az', 'iki', 'we', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.997499297779158, 0.9999563713049341, 1.0, 0.9995867530136473, 0.9998313473105229, 0.9999936819476217, 0.8708982747569579, 0.9995114806612028, 0.999898920739036, 0.9936021067591828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9852721095085144,Nnamdi Azikiwe,"['N', 'nam', 'di', 'Az', 'iki', 'we']",0.9994775063427626,0.2461190372705459,"{1: ""\n        The response 'Nnamdi Azikiwe' is semantically equivalent to the reference answer 'Nnamdi Azikiwe'. Both answers correctly identify the first president of Nigeria after independence. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0
who plays roose bolton on game of thrones,'Michael McElhatton',"Michael McElhatton 
","['Michael', ' McEl', 'hat', 'ton', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.41690699501634554, 0.9969859642242338, 0.9996515534986358, 0.9998568501347178, 0.8556205244146814, 0.9989770397690383, 0.9999309825823999, 0.9994669419658092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8785393834114075,Michael McElhatton,"['Michael', 'McEl', 'hat', 'ton']",0.8028393939977455,0.0817986354231834,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying the actor who plays Roose Bolton on Game of Thrones as Michael McElhatton. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
when does dbz super episode 96 come out,"'June 25, 2017'","January 2023 
","['January', ' ', '2', '0', '2', '3', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.10706310489096432, 0.9951569690226305, 0.45040758780699314, 0.5146851990991084, 0.21270461766751245, 0.4372097021310257, 0.5521877395039217, 0.9934613711651727, 0.9998216947063542, 0.9760175160514463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5116539597511292,January 2023,"['January', '2', '0', '2', '3']",0.2969277477772319,0.0602115243673324,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer clearly states a specific date in June 2017, while the response only provides a month without specifying a year. This lack of specificity makes the response inaccurate and not helpful for someone looking for the exact release date of Dragon Ball Z Super Episode 96. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
judicial review allows the u.s. supreme court to undo which type of government decision,'administrative regulation',"Laws  
","['Laws', '  ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.7478446742678485, 0.291247036192416, 0.9968518496408106, 0.9997003976430322, 0.997367061052671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7363523244857788,Laws,['Laws'],0.7478446742678485,0.3101259768009186,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'administrative regulation' as the type of government decision that can be undone by the U.S. Supreme Court through judicial review. However, the response only mentions 'laws', which is a broader term that includes administrative regulations but also encompasses other types of government decisions such as statutes and constitutional amendments. Therefore, the response does not accurately address the specific aspect of government decision-making that is subject to judicial review. [RESULT] 0""}",0.0
who is the tall blonde lady in game of thrones,'Gwendoline Tracey Philippa Christie',"Daenerys Targaryen 
","['Da', 'enerys', ' Targ', 'aryen', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.436418463802111, 0.9998520831554831, 0.997123670730381, 0.9999866487378297, 0.818787800007337, 0.9991332658526492, 0.9998996358499793, 0.9936055199704257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8781493902206421,Daenerys Targaryen,"['Da', 'enerys', 'Targ', 'aryen']",0.8121673472447414,0.2572627663612366,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is the name of the actress who plays the character described in the instruction, while the response is the name of the character. The instruction asks for the 'tall blonde lady in game of thrones', which is a description of a character, not a character's name. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
how much did it cost to have a commercial in the super bowl,'$5 million per 30 seconds',"$7 million  
","['$', '7', ' million', '  ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.5579811428161059, 0.9984933223706814, 0.918020111397642, 0.12238668162999623, 0.9912079794159608, 0.9998060840910963, 0.9966988229228702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6719139814376831,$7 million,"['$', '7', 'million']",0.7997218478236484,0.1196243688464164,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer states the cost per 30 seconds, while the response gives a total cost. The response does not provide enough information to determine if it is equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who is the death angel in the bible,'The Destroying Angel',"Azrael 
","['Az', 'rael', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.7829248834899999, 0.9999036881743857, 0.7994043570530628, 0.997244580516341, 0.9998942725376461, 0.9979482157857843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9240981340408324,Azrael,"['Az', 'rael']",0.8847878155609694,0.4312708675861358,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to 'The Destroying Angel', which is a term used in the Bible to describe an angel that brings death or destruction. On the other hand, Azrael is a name often associated with the Angel of Death in Islamic tradition, but it is not mentioned in the Bible. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
