question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who played greg's mom on american housewife,'Julia Duffy',Katy Mixon's character Katie;s mother  is played by  Ali Wong;  Laura Heisler &   also    Wendy Benson-Landes,"['K', 'aty', ' Mix', 'on', ""'s"", ' character', ' Katie', ';s', ' mother', ' ', ' is', ' played', ' by', ' ', ' Ali', ' Wong', ';', ' ', ' Laura', ' He', 'is', 'ler', ' &', '  ', ' also', '   ', ' Wendy', ' Benson', '-L', 'andes', '']","[0.048987059286816084, 0.9017138650644481, 0.9987152652009286, 0.9999984502816872, 0.16596896501155545, 0.11840062269446774, 0.27596188692368634, 1.3868874200655315e-05, 0.16934172114931367, 0.03111645110369029, 0.18280877930754763, 0.4790774178639923, 0.974659527686489, 0.2925261549649622, 0.052601373560356955, 0.9219554468118925, 0.005475313728169977, 0.1573736978237312, 6.753263797496256e-05, 0.0021482490391611948, 0.964562375258904, 0.9998791363900517, 0.006329821066890352, 0.013177070560978893, 0.04827538465312385, 0.008649327518999383, 0.08748986434240227, 0.0380078957814778, 0.6359524557532564, 0.9317748779438769, 0.4058319466068768]",0.0791489089523912,Katy Mixon's character Katie;s mother  is played by  Ali Wong;  Laura Heisler &   also    Wendy Benson-Landes,"['K', 'aty', 'Mix', 'on', ""'s"", 'character', 'Katie', ';s', 'mother', 'is', 'played', 'by', 'Ali', 'Wong', ';', 'Laura', 'He', 'is', 'ler', '&', 'also', 'Wendy', 'Benson', '-L', 'andes']",0.0834108106770758,"{0: ""\n        The response provided lists three different actresses who have played the role of Katie's mother on American Housewife, namely Ali Wong, Laura Heisler, and Wendy Benson-Landes. However, the reference answer only mentions Julia Duffy, who is the correct answer to the instruction. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
when's the last time michigan beat ohio state in football,'2011',2011,"['201', '1', '']","[0.8318507161801706, 0.9834199992441202, 0.962571333305298]",0.9234338384230152,2011,"['201', '1']",0.9044659367146582,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 2011 as the last time Michigan beat Ohio State in football. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who does blake lively play in sisterhood of the traveling pants,'Bridget Vreeland',Bridget Vreeland,"['B', 'rid', 'get', ' V', 're', 'eland', '']","[0.9983704462015526, 0.9998860489022633, 0.9999922514562127, 0.9350575550925863, 0.999926930045521, 0.9999778275635193, 0.8669876093756056]",0.9702063310940532,Bridget Vreeland,"['B', 'rid', 'get', 'V', 're', 'eland']",0.9885666911472925,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying Blake Lively's character in Sisterhood of the Traveling Pants as Bridget Vreeland. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
us actress who starred in cocktail the saint,'Elisabeth Judson Shue',Elisabeth Shue,"['El', 'is', 'abeth', ' Sh', 'ue', '']","[0.5672711694026651, 0.9998971329639154, 0.9999988079084972, 0.9995936614971627, 0.9999990463265931, 0.9766036105251465]",0.9061800297361798,Elisabeth Shue,"['El', 'is', 'abeth', 'Sh', 'ue']",0.8927168236513487,"{0: ""\n        The response provided is correct, but it lacks the full name of the actress, which is required by the instruction. The reference answer includes the full name, 'Elisabeth Judson Shue', while the response only provides 'Elisabeth Shue'. This difference in the level of detail makes the response and reference answer not semantically equivalent, leading to a score of 0. [RESULT] 0""}",0.0,0.0
when does the goldbergs season 5 come out,"'September 27, 2017'",27 Sep 2017,"['27', ' Sep', ' ', '201', '7', '']","[0.006715743943665687, 0.6247639509104604, 0.9925135028331603, 0.9392510529353632, 0.9997434082413271, 0.9758274526216878]",0.3953043844137289,27 Sep 2017,"['27', 'Sep', '201', '7']",0.2505359674755017,"{1: '\n        The response and reference answer are semantically equivalent, as they both provide the same date for the release of The Goldbergs Season 5. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
who is running for governor in the state of illinois,'Libertarian Party candidate Kash Jackson',Kwame Raoul,"['K', 'w', 'ame', ' Ra', 'oul', '']","[0.08335276474237292, 0.8419106171436656, 0.9999353927404022, 0.9995319650782015, 0.9992860887496803, 0.31369699425013076]",0.5292885151427027,Kwame Raoul,"['K', 'w', 'ame', 'Ra', 'oul']",0.5876637377876621,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the Libertarian Party candidate Kash Jackson, while the response only mentions Kwame Raoul. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
when did call of duty modern warfare remastered come out,"'November 4, 2016'",2016,"['201', '6', '']","[0.31559222104669665, 0.9720855074372998, 0.983854484848544]",0.6707909726022224,2016,"['201', '6']",0.5538796117744745,"{0: '\n        The response provided is the year when Call of Duty Modern Warfare Remastered was released, which is correct. However, the reference answer includes the specific date, which is more precise. Therefore, the response does not fully meet the criteria of being semantically equivalent to the reference answer. [RESULT] 0'}",0.0,0.0
meatloaf duet it's all coming back to me now,'Marion Raven',Marion Raven,"['Mar', 'ion', ' Raven', '']","[0.6770668723016449, 0.8720567710451153, 0.9924446928899503, 0.8899984155401425]",0.8498024281596708,Marion Raven,"['Mar', 'ion', 'Raven']",0.8368113185398792,"{1: ""\n        The response 'Marion Raven' is semantically equivalent to the reference answer 'Marion Raven'. Both answers correctly identify the artist who performed the duet with Meat Loaf for the song 'It's All Coming Back to Me Now'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who is the girl in lay it down video,'Playboy model Marianne Gravatte',Lacey Chabert,"['L', 'acey', ' Ch', 'ab', 'ert', '']","[0.09116507293766044, 0.29129898097511253, 0.6731013136676258, 0.9922081588230848, 0.9999979734461775, 0.9728981445029558]",0.5083383356779032,Lacey Chabert,"['L', 'acey', 'Ch', 'ab', 'ert']",0.4464470526720964,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer identifies the girl in the 'Lay It Down' video as a Playboy model named Marianne Gravatte, while the response suggests Lacey Chabert, an American actress. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who does squealer in animal farm represent in the russian revolution,'Vyacheslav Molotov',Vyacheslav Molotov,"['Vy', 'aches', 'lav', ' Mol', 'ot', 'ov', '']","[0.6792648076008585, 0.9972005990664202, 0.9999840262101118, 0.9996282053000882, 0.9999988079084972, 0.9999998807907248, 0.9631962390821128]",0.9407648009221752,Vyacheslav Molotov,"['Vy', 'aches', 'lav', 'Mol', 'ot', 'ov']",0.9370773484571164,"{1: '\n        The response and reference answer are semantically equivalent, both identifying Vyacheslav Molotov as the character represented by Squealer in Animal Farm. This demonstrates a clear understanding of the instruction and the ability to provide an accurate and relevant response. [RESULT] 1'}",1.0,0.0
what is the ocean to the west of the u.s.a,'the North Pacific Ocean',Pacific Ocean,"['Pacific', ' Ocean', '']","[0.9235489430942552, 0.740943493600093, 0.880785024558106]",0.8447048260779434,Pacific Ocean,"['Pacific', 'Ocean']",0.8272228118269774,"{1: ""\n        The response 'Pacific Ocean' is semantically equivalent to the reference answer 'the North Pacific Ocean'. Both answers correctly identify the ocean to the west of the U.S.A. The difference in wording does not affect the accuracy of the response. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
what is the name of cricket stadium in chennai,'M. A. Chidambaram Stadium',MA Chidambaram Stadium,"['MA', ' Ch', 'id', 'amb', 'aram', ' Stadium', '']","[0.3408405736638412, 0.9970952256162021, 0.9999971389852362, 0.999979377218382, 0.9999998807907248, 0.9623255290523096, 0.9577199792875188]",0.8471823315349443,MA Chidambaram Stadium,"['MA', 'Ch', 'id', 'amb', 'aram', 'Stadium']",0.8300417680057575,"{1: '\n        The response matches the reference answer in terms of the name of the cricket stadium in Chennai. Both the response and the reference answer are semantically equivalent, as they both refer to the same stadium. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
what is the starting point of the mississippi river,'Lake Itasca',Lake Itasca,"['Lake', ' It', 'asca', '']","[0.9927031902297664, 0.9982075690547384, 0.9999911785905904, 0.9131917782502935]",0.9753255683116951,Lake Itasca,"['Lake', 'It', 'asca']",0.9969624818142646,"{1: ""\n        The response 'Lake Itasca' is semantically equivalent to the reference answer 'Lake Itasca', which means that the response correctly identifies the starting point of the Mississippi River. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0,0.0
who discover the simple microscope first time and when,'1590',"1590, Zacharias Janssen","['159', '0', ',', ' Zach', 'arias', ' J', 'ans', 'sen', '']","[0.033824900184182334, 0.9995137434574651, 0.8932200243256244, 0.9089849936664507, 0.9991270777701596, 0.9896161543042665, 0.9986518938854966, 0.9999848606494246, 0.969688674666332]",0.6674327882138068,"1590, Zacharias Janssen","['159', '0', ',', 'Zach', 'arias', 'J', 'ans', 'sen']",0.6369853435873263,"{0: '\n        The response correctly identifies the year 1590 as the time when the simple microscope was first discovered. However, it also includes the name of the person who is credited with this invention, Zacharias Janssen. While this information is related to the instruction, it is not necessary to answer the question. The reference answer only provides the year, so the response is not semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who became the supreme in american horror story,'Cordelia',Cordelia Foxx,"['C', 'ord', 'elia', ' Fo', 'xx', '']","[0.7559700379071436, 0.9938945319787015, 0.9999893904859, 0.34055862742293996, 0.9996143874960247, 0.9142407724016816]",0.7849118297300401,Cordelia Foxx,"['C', 'ord', 'elia', 'Fo', 'xx']",0.7613299806595618,"{1: '\n        The response provided is semantically equivalent to the reference answer. Both answers correctly identify Cordelia as the supreme in American Horror Story. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
when does will coming back on days of our lives,'May 8',October 2023,"['October', ' ', '202', '3', '']","[0.23440865080493462, 0.8545419011748596, 0.9332062770133978, 0.3168889076019257, 0.9119320925845372]",0.5578415221240742,October 2023,"['October', '202', '3']",0.4107896012404339,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies a date in May 2023, while the response provided indicates October 2023. This discrepancy in dates makes the response incorrect according to the given score rubric. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
when did columbia become the capital of sc,'1786',1786,"['178', '6', '']","[0.9143251791377628, 0.9921381004714113, 0.9951049085654865]",0.966452599885994,1786,"['178', '6']",0.9524373189049884,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 1786 as the time when Columbia became the capital of South Carolina. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who plays sydney driscoll in pretty little liars,'Chloe Bridges',Chloe Bridges,"['Ch', 'loe', ' Bridges', '']","[0.9733702516265175, 0.9959023512465035, 0.9829235850551173, 0.9914675904837837]",0.985878229077229,Chloe Bridges,"['Ch', 'loe', 'Bridges']",0.9840221195824044,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Chloe Bridges as the actress who plays Sydney Driscoll in Pretty Little Liars. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who plays older simba in the lion king,'Matthew Broderick',Matthew Broderick,"['Matthew', ' Bro', 'der', 'ick', '']","[0.9258656960517041, 0.9997729578673664, 0.9999992847447459, 0.9999992847447459, 0.9360745803405607]",0.9717439422233686,Matthew Broderick,"['Matthew', 'Bro', 'der', 'ick']",0.9808716660606732,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying Matthew Broderick as the actor who played older Simba in The Lion King. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
